[2025-11-08T22:09:48.061147] - X=0.5001, Y=0.4995, Z=0.9957
[2025-11-08T22:09:53.068119] - X=0.5001, Y=0.4995, Z=0.9957
[2025-11-08T22:09:58.074283] - X=0.5001, Y=0.4995, Z=0.9957
[2025-11-08T22:10:03.081115] - X=0.5001, Y=0.4995, Z=0.9957
[2025-11-08T22:10:08.088132] - X=0.5001, Y=0.4995, Z=0.9957
[2025-11-08T22:10:13.094637] - X=0.5001, Y=0.4995, Z=0.9957
[2025-11-08T22:10:18.101558] - X=0.5001, Y=0.4995, Z=0.9957
[2025-11-08T22:10:23.108917] - X=0.5001, Y=0.4995, Z=0.9957
[2025-11-08T22:10:28.115914] - X=0.5001, Y=0.4995, Z=0.9957
[2025-11-08T22:10:33.122252] - X=0.5001, Y=0.4995, Z=0.9957
[2025-11-08T22:10:38.129764] - X=0.5001, Y=0.4995, Z=0.9957
[2025-11-08T22:10:43.137600] - X=0.5001, Y=0.4995, Z=0.9957
[2025-11-08T22:10:48.144091] - X=0.5001, Y=0.4995, Z=0.9957
[2025-11-08T22:10:53.150729] - X=0.5001, Y=0.4995, Z=0.9957
[2025-11-08T22:10:58.157067] - X=0.5001, Y=0.4995, Z=0.9957
[2025-11-08T22:11:03.163472] - X=0.5001, Y=0.4995, Z=0.9957
[2025-11-08T22:11:08.170465] - X=0.5001, Y=0.4995, Z=0.9957
[2025-11-08T22:11:13.177407] - X=0.5001, Y=0.4995, Z=0.9957
[2025-11-08T22:11:18.184656] - X=0.5001, Y=0.4995, Z=0.9957
[2025-11-08T22:11:23.191774] - X=0.5001, Y=0.4995, Z=0.9957
[2025-11-08T22:11:28.198908] - X=0.5001, Y=0.4995, Z=0.9957
[2025-11-08T22:11:33.206143] - X=0.5001, Y=0.4995, Z=0.9957
[2025-11-08T22:11:38.213099] - X=0.5001, Y=0.4995, Z=0.9957
[2025-11-08T22:11:43.219895] - X=0.5001, Y=0.4995, Z=0.9957
[2025-11-08T22:11:48.226319] - X=0.5001, Y=0.4995, Z=0.9957
[2025-11-08T22:11:53.236422] - X=0.5001, Y=0.4995, Z=0.9957
[2025-11-08T22:11:58.243980] - X=0.5001, Y=0.4995, Z=0.9957
[2025-11-08T22:12:03.252317] - X=0.5001, Y=0.4995, Z=0.9957
[2025-11-08T22:12:08.260489] - X=0.4170, Y=0.4167, Z=0.8793
[2025-11-08T22:12:13.267723] - X=0.0003, Y=-0.0002, Z=1.0925
[2025-11-08T22:12:18.276283] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:12:23.283700] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:12:28.290197] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:12:33.297280] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:12:38.303919] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:12:43.310928] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:12:48.318669] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:12:53.326226] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:12:58.334689] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:13:03.341439] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:13:08.348274] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:13:13.356183] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:13:18.362617] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:13:23.368929] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:13:28.377029] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:13:33.384242] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:13:38.390230] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:13:43.396447] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:13:48.403152] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:13:53.409922] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:13:58.417009] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:14:03.424653] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:14:08.431261] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:14:13.438091] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:14:18.444662] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:14:23.451304] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:14:28.458844] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:14:33.466792] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:14:38.474196] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:14:43.481250] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:14:48.487452] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:14:53.493936] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:14:58.501140] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:15:03.522748] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:15:08.532377] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:15:13.539597] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:15:18.545973] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:15:23.553026] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:15:28.559914] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:15:33.568090] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:15:38.574329] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:15:43.581040] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:15:48.589609] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:15:53.595951] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:15:58.602412] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:16:03.609192] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:16:08.616107] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:16:13.622355] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:16:18.629172] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:16:23.636012] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:16:28.643056] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:16:33.650278] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:16:38.657637] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:16:43.665776] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:16:48.672020] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:16:53.678477] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:16:58.685565] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:17:03.693298] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:17:08.701316] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:17:13.707945] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:17:18.714247] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:17:23.721742] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:17:28.728829] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:17:33.735573] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:17:38.744093] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:17:43.751863] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:17:48.760072] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:17:53.766752] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:17:58.773244] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:18:03.781014] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:18:08.789139] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:18:13.796948] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:18:18.807887] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:18:23.816864] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:18:28.823591] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:18:33.831094] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:18:38.838226] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:18:43.845720] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:18:48.852391] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:18:53.859463] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:18:58.866604] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:19:03.878210] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:19:08.884347] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:19:13.892022] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:19:18.898842] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:19:23.906733] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:19:28.913383] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:19:33.920150] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:19:38.926907] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:19:43.935052] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:19:48.941226] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:19:53.948252] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:19:58.955004] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:20:03.962461] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:20:08.969109] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:20:13.975371] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:20:18.982643] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:20:23.990940] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:20:28.997675] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:20:34.004109] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:20:39.010677] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:20:44.018747] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:20:49.025324] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:20:54.032316] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:20:59.039009] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:21:04.046079] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:21:09.052593] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:21:14.059214] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:21:19.066528] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:21:24.074737] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:21:29.081740] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:21:34.088143] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:21:39.096137] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:21:44.102737] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:21:49.109303] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:21:54.116595] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:21:59.124396] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:22:04.131398] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:22:09.138751] - X=0.0924, Y=0.1363, Z=0.8190
[2025-11-08T22:53:41.818052] - X=0.9942, Y=1.4890, Z=1.3477
[2025-11-08T22:53:46.826020] - X=0.9942, Y=1.4890, Z=1.3477
[2025-11-08T22:53:51.833478] - X=0.9942, Y=1.4890, Z=1.3477
[2025-11-08T22:53:56.841931] - X=0.9942, Y=1.4890, Z=1.3477
[2025-11-08T22:54:01.847976] - X=0.9942, Y=1.4890, Z=1.3477
[2025-11-08T22:54:06.856804] - X=0.9942, Y=1.4890, Z=1.3477
